"GENDER = M";"GENDER = F";"GENDER = C";"GENDER = J";"GENDER = U";"GENDER = A";"homeownr = 0";"homeownr = 1";"NUMCHLD";"INCOME";"WEALTH1";"NUMPROM";"RAMNTALL";"MAXRAMNT";"LASTGIFT";"TIMELAG";"AVGGIFT";"totDays";"CONTROLN";"TARGET_B";"confidence(0)";"confidence(1)";"prediction(TARGET_B)";"profit";"cumulative(profit)"
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;113.0;516.0;20.0;12.0;7.0;9.5555555556;119.95833333333333;13177.0;"1";0.875;0.125;"1";1.571;255.42200000000255
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;82.0;202.0;15.0;8.0;11.0;6.3125;516.9583333333334;21144.0;"1";0.875;0.125;"1";1.571;256.99300000000255
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;1.0;48.0;126.0;14.0;14.0;8.0;8.4;547.9583333333334;124753.0;"0";0.875;0.125;"1";-1.076;255.91700000000256
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;7.0;9.0;33.0;55.0;14.0;12.0;7.0;9.1666666667;639.0;39505.0;"0";0.875;0.125;"1";-1.076;254.84100000000257
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;3.0;61.0;155.0;14.0;10.0;4.0;8.6111111111;639.0;59185.0;"0";0.875;0.125;"1";-1.076;253.76500000000257
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;-1.0;78.0;157.0;14.0;14.0;4.0;9.2352941176;547.9583333333334;72670.0;"0";0.875;0.125;"1";-1.076;252.68900000000258
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;3.0;74.0;210.0;14.0;14.0;3.0;8.4;547.9583333333334;154956.0;"0";0.875;0.125;"1";-1.076;251.6130000000026
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;4.0;-1.0;96.0;222.0;15.0;5.0;7.0;7.6551724138;639.0;7969.0;"0";0.875;0.125;"1";-1.076;250.5370000000026
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;4.0;80.0;217.0;14.0;10.0;5.0;8.68;701.0;113806.0;"0";0.875;0.125;"1";-1.076;249.4610000000026
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;8.0;73.0;132.0;14.0;4.0;21.0;10.153846154;547.9583333333334;185030.0;"1";0.875;0.125;"1";1.571;251.0320000000026
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;6.0;56.0;76.0;14.0;14.0;7.0;9.5;456.9583333333333;69743.0;"0";0.875;0.125;"1";-1.076;249.9560000000026
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;6.0;-1.0;79.0;160.0;14.0;14.0;6.0;8.4210526316;639.0;26406.0;"1";0.875;0.125;"1";1.571;251.5270000000026
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;5.0;64.0;80.0;25.0;5.0;4.0;4.7058823529;304.0;5266.0;"0";0.875;0.125;"1";-1.076;250.4510000000026
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;-1.0;86.0;290.0;17.0;5.0;4.0;8.7878787879;516.9583333333334;67808.0;"1";0.875;0.125;"1";1.571;252.0220000000026
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;4.0;4.0;35.0;50.0;14.0;14.0;4.0;8.3333333333;547.9583333333334;150181.0;"0";0.875;0.125;"1";-1.076;250.9460000000026
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;45.0;108.0;15.0;3.0;3.0;6.75;150.95833333333334;136385.0;"1";0.875;0.125;"1";1.571;252.5170000000026
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;-1.0;31.0;104.0;14.0;14.0;2.0;8.6666666667;485.9583333333333;117026.0;"1";0.875;0.125;"1";1.571;254.0880000000026
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;63.0;139.0;14.0;14.0;6.0;9.2666666667;456.9583333333333;84888.0;"0";0.875;0.125;"1";-1.076;253.01200000000262
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;5.0;-1.0;65.0;92.0;15.0;3.0;6.0;7.0769230769;273.0;185904.0;"1";0.875;0.125;"1";1.571;254.5830000000026
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;-1.0;72.0;152.0;14.0;14.0;2.0;8.4444444444;577.9583333333334;36510.0;"0";0.875;0.125;"1";-1.076;253.50700000000262
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;8.0;59.0;87.0;14.0;14.0;24.0;9.6666666667;547.9583333333334;99984.0;"0";0.875;0.125;"1";-1.076;252.43100000000263
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;-1.0;46.0;167.0;14.0;14.0;5.0;8.35;547.9583333333334;130840.0;"1";0.875;0.125;"1";1.571;254.00200000000262
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;39.0;79.0;14.0;10.0;9.0;11.285714286;456.9583333333333;182105.0;"1";0.875;0.125;"1";1.571;255.57300000000262
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;8.0;121.0;365.0;17.0;9.0;7.0;7.9347826087;181.95833333333334;8667.0;"0";0.875;0.125;"1";-1.076;254.49700000000263
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;3.0;63.0;121.0;14.0;7.0;7.0;10.083333333;577.9583333333334;146374.0;"0";0.8958333333333334;0.10416666666666667;"1";-1.076;253.42100000000264
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;9.0;96.0;222.0;20.0;10.0;3.0;12.333333333;119.95833333333333;10467.0;"1";0.8958333333333334;0.10416666666666667;"1";1.571;254.99200000000263
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;6.0;102.0;310.0;22.0;10.0;3.0;9.6875;577.9583333333334;3746.0;"1";0.8958333333333334;0.10416666666666667;"1";1.571;256.56300000000266
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;4.0;0.0;99.0;191.0;17.0;10.0;6.0;10.611111111;150.95833333333334;5172.0;"1";0.8958333333333334;0.10416666666666667;"1";1.571;258.1340000000027
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;71.0;151.0;25.0;5.0;8.0;6.04;181.95833333333334;155553.0;"1";0.8958333333333334;0.10416666666666667;"1";1.571;259.7050000000027
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;-1.0;55.0;103.0;14.0;12.0;3.0;10.3;670.0;33728.0;"0";0.8958333333333334;0.10416666666666667;"1";-1.076;258.6290000000027
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;9.0;117.0;716.25;20.0;12.0;4.0;10.533088235;150.95833333333334;7.0;"0";0.8958333333333334;0.10416666666666667;"1";-1.076;257.55300000000267
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;42.0;89.0;14.0;10.0;11.0;9.8888888889;547.9583333333334;171736.0;"0";0.8958333333333334;0.10416666666666667;"1";-1.076;256.47700000000265
0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;6.0;-1.0;46.0;39.5;15.0;2.0;6.0;4.9375;456.9583333333333;122110.0;"1";0.8958333333333334;0.10416666666666667;"1";1.571;258.0480000000027
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;9.0;80.0;256.0;15.0;8.0;8.0;4.7407407407;485.9583333333333;83398.0;"0";0.8958333333333334;0.10416666666666667;"1";-1.076;256.97200000000265
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;-1.0;40.0;83.0;14.0;12.0;14.0;11.857142857;639.0;158372.0;"0";0.8958333333333334;0.10416666666666667;"1";-1.076;255.89600000000266
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;-1.0;62.0;128.0;14.0;14.0;3.0;9.8461538462;731.0;93913.0;"0";0.8958333333333334;0.10416666666666667;"1";-1.076;254.82000000000266
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;79.0;186.0;15.0;10.0;1.0;5.6363636364;456.9583333333333;129360.0;"1";0.8958333333333334;0.10416666666666667;"1";1.571;256.3910000000027
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;83.0;128.0;18.0;0.0;14.0;11.636363636;516.9583333333334;9996.0;"0";0.8958333333333334;0.10416666666666667;"1";-1.076;255.3150000000027
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;-1.0;-1.0;73.0;136.0;14.0;14.0;13.0;10.461538462;577.9583333333334;43105.0;"0";0.8958333333333334;0.10416666666666667;"1";-1.076;254.2390000000027
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;59.0;162.0;16.0;5.0;4.0;8.1;456.9583333333333;102317.0;"1";0.8958333333333334;0.10416666666666667;"1";1.571;255.8100000000027
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;6.0;2.0;59.0;114.0;14.0;12.0;11.0;10.363636364;577.9583333333334;72030.0;"0";0.8958333333333334;0.10416666666666667;"1";-1.076;254.7340000000027
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;22.0;30.0;25.0;5.0;14.0;15.0;181.95833333333334;187139.0;"0";0.8958333333333334;0.10416666666666667;"1";-1.076;253.65800000000272
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;-1.0;57.0;114.5;15.0;5.0;3.0;3.3676470588;516.9583333333334;113812.0;"1";0.8958333333333334;0.10416666666666667;"1";1.571;255.2290000000027
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;-1.0;26.0;48.0;14.0;14.0;14.0;12.0;516.9583333333334;20106.0;"1";0.8958333333333334;0.10416666666666667;"1";1.571;256.80000000000274
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;43.0;79.0;14.0;14.0;12.0;9.875;547.9583333333334;65437.0;"1";0.8958333333333334;0.10416666666666667;"1";1.571;258.37100000000277
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;25.0;45.0;15.0;6.0;4.0;7.5;516.9583333333334;58811.0;"0";0.8958333333333334;0.10416666666666667;"1";-1.076;257.29500000000274
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;47.0;115.0;14.0;11.0;4.0;10.454545455;609.0;142994.0;"0";0.8958333333333334;0.10416666666666667;"1";-1.076;256.2190000000027
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;4.0;9.0;74.0;147.0;20.0;12.0;8.0;7.0;456.9583333333333;81712.0;"1";0.8958333333333334;0.10416666666666667;"1";1.571;257.79000000000275
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;3.0;53.0;107.0;14.0;12.0;3.0;10.7;547.9583333333334;14319.0;"1";0.8958333333333334;0.10416666666666667;"1";1.571;259.3610000000028
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;4.0;5.0;58.0;139.0;14.0;12.0;5.0;9.9285714286;577.9583333333334;145945.0;"0";0.8958333333333334;0.10416666666666667;"1";-1.076;258.28500000000275
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;-1.0;63.0;65.0;15.0;5.0;12.0;5.9090909091;485.9583333333333;85498.0;"1";0.8958333333333334;0.10416666666666667;"1";1.571;259.8560000000028
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;52.0;108.0;14.0;14.0;3.0;10.8;577.9583333333334;150108.0;"0";0.8958333333333334;0.10416666666666667;"1";-1.076;258.78000000000276
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;84.0;221.0;15.0;11.0;2.0;8.1851851852;609.0;5137.0;"0";0.8958333333333334;0.10416666666666667;"1";-1.076;257.70400000000274
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;32.0;106.0;14.0;13.0;4.0;11.777777778;762.0;110309.0;"0";0.8958333333333334;0.10416666666666667;"1";-1.076;256.6280000000027
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;5.0;84.0;284.0;15.0;10.0;3.0;8.875;516.9583333333334;167838.0;"1";0.8958333333333334;0.10416666666666667;"1";1.571;258.19900000000274
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;45.0;43.0;15.0;5.0;1.0;7.1666666667;335.0;2887.0;"0";0.8958333333333334;0.10416666666666667;"1";-1.076;257.1230000000027
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;-1.0;-1.0;82.0;152.5;25.0;6.0;6.0;4.6212121212;485.9583333333333;62801.0;"0";0.8958333333333334;0.10416666666666667;"1";-1.076;256.0470000000027
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;2.0;25.0;61.0;14.0;9.0;6.0;10.166666667;609.0;95450.0;"1";0.8958333333333334;0.10416666666666667;"1";1.571;257.6180000000027
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;30.0;83.0;14.0;12.0;1.0;10.375;609.0;152132.0;"0";0.8958333333333334;0.10416666666666667;"1";-1.076;256.5420000000027
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;4.0;66.0;97.0;15.0;5.0;4.0;6.9285714286;516.9583333333334;80336.0;"1";0.8958333333333334;0.10416666666666667;"1";1.571;258.1130000000027
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;2.0;66.0;144.0;14.0;14.0;6.0;10.285714286;516.9583333333334;58511.0;"1";0.8958333333333334;0.10416666666666667;"1";1.571;259.68400000000275
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;-1.0;73.0;115.0;15.0;7.0;14.0;6.0526315789;211.95833333333334;7274.0;"0";0.8958333333333334;0.10416666666666667;"1";-1.076;258.60800000000273
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;1.0;51.0;142.0;14.0;14.0;3.0;10.142857143;547.9583333333334;33758.0;"0";0.8958333333333334;0.10416666666666667;"1";-1.076;257.5320000000027
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;-1.0;110.0;265.9;20.0;11.0;3.0;10.226923077;211.95833333333334;3985.0;"1";0.8958333333333334;0.10416666666666667;"1";1.571;259.10300000000274
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;-1.0;66.0;112.0;14.0;14.0;20.0;10.181818182;456.9583333333333;109179.0;"1";0.8958333333333334;0.10416666666666667;"1";1.571;260.67400000000276
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;-1.0;96.0;341.0;31.0;0.0;5.0;18.944444444;304.0;10235.0;"0";0.8958333333333334;0.10416666666666667;"1";-1.076;259.59800000000274
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;81.0;224.5;20.0;10.0;7.0;7.4833333333;456.9583333333333;180617.0;"1";0.8958333333333334;0.10416666666666667;"1";1.571;261.16900000000277
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;7.0;105.0;374.0;16.0;12.0;5.0;11.333333333;150.95833333333334;1102.0;"1";0.8958333333333334;0.10416666666666667;"1";1.571;262.7400000000028
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;7.0;113.0;216.0;16.0;0.0;2.0;4.5;547.9583333333334;14370.0;"1";0.8958333333333334;0.10416666666666667;"1";1.571;264.3110000000028
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;33.0;64.0;14.0;14.0;4.0;10.666666667;485.9583333333333;190933.0;"0";0.8958333333333334;0.10416666666666667;"1";-1.076;263.2350000000028
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;6.0;72.0;137.0;15.0;10.0;3.0;7.6111111111;485.9583333333333;121638.0;"1";0.9166666666666666;0.08333333333333333;"1";1.571;264.8060000000028
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;9.0;121.0;307.0;20.0;10.0;8.0;9.303030303;150.95833333333334;472.0;"0";0.9166666666666666;0.08333333333333333;"1";-1.076;263.7300000000028
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;7.0;102.0;378.0;25.0;13.0;6.0;12.6;516.9583333333334;8768.0;"1";0.9166666666666666;0.08333333333333333;"1";1.571;265.30100000000283
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;54.0;127.0;15.0;10.0;3.0;9.7692307692;243.0;186632.0;"0";0.9166666666666666;0.08333333333333333;"1";-1.076;264.2250000000028
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;4.0;118.0;342.0;25.0;20.0;6.0;17.1;181.95833333333334;4254.0;"1";0.9166666666666666;0.08333333333333333;"1";1.571;265.79600000000283
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;5.0;95.0;150.0;20.0;20.0;12.0;13.636363636;273.0;6185.0;"1";0.9166666666666666;0.08333333333333333;"1";1.571;267.36700000000286
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;38.0;108.0;15.0;10.0;3.0;6.3529411765;485.9583333333333;150025.0;"1";0.9166666666666666;0.08333333333333333;"1";1.571;268.9380000000029
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;4.0;95.0;368.0;15.0;12.0;5.0;8.3636363636;609.0;7174.0;"1";0.9166666666666666;0.08333333333333333;"1";1.571;270.5090000000029
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;4.0;6.0;77.0;212.0;15.0;10.0;4.0;8.8333333333;516.9583333333334;145402.0;"0";0.9166666666666666;0.08333333333333333;"1";-1.076;269.4330000000029
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;84.0;168.0;25.0;25.0;5.0;6.4615384615;485.9583333333333;100208.0;"0";0.9166666666666666;0.08333333333333333;"1";-1.076;268.35700000000287
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;-1.0;76.0;193.0;17.0;10.0;4.0;8.0416666667;456.9583333333333;80564.0;"0";0.9166666666666666;0.08333333333333333;"1";-1.076;267.28100000000285
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;-1.0;75.0;257.0;20.0;7.0;2.0;8.5666666667;485.9583333333333;5733.0;"1";0.9166666666666666;0.08333333333333333;"1";1.571;268.8520000000029
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;3.0;74.0;156.07;15.0;8.0;3.0;6.7856521739;485.9583333333333;157185.0;"1";0.9166666666666666;0.08333333333333333;"1";1.571;270.4230000000029
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;9.0;39.0;60.0;15.0;12.0;23.0;7.5;485.9583333333333;37436.0;"0";0.9166666666666666;0.08333333333333333;"1";-1.076;269.3470000000029
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;-1.0;100.0;315.0;20.0;10.0;3.0;9.84375;181.95833333333334;1092.0;"1";0.9166666666666666;0.08333333333333333;"1";1.571;270.9180000000029
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;7.0;3.0;52.0;80.0;15.0;4.0;4.0;4.0;547.9583333333334;20603.0;"0";0.9166666666666666;0.08333333333333333;"1";-1.076;269.8420000000029
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;-1.0;48.0;85.0;15.0;10.0;2.0;9.4444444444;181.95833333333334;2519.0;"1";0.9166666666666666;0.08333333333333333;"1";1.571;271.4130000000029
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;66.0;150.0;15.0;10.0;12.0;7.8947368421;516.9583333333334;174803.0;"1";0.9166666666666666;0.08333333333333333;"1";1.571;272.98400000000294
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;-1.0;59.0;180.0;19.0;10.0;8.0;7.8260869565;456.9583333333333;76041.0;"1";0.9166666666666666;0.08333333333333333;"1";1.571;274.55500000000296
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;-1.0;71.0;123.0;15.0;11.0;1.0;7.6875;456.9583333333333;18454.0;"0";0.9166666666666666;0.08333333333333333;"1";-1.076;273.47900000000294
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;-1.0;-1.0;71.0;200.0;15.0;10.0;18.0;9.5238095238;181.95833333333334;188586.0;"0";0.9166666666666666;0.08333333333333333;"1";-1.076;272.4030000000029
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;4.0;113.0;262.0;20.0;10.0;5.0;10.916666667;456.9583333333333;8852.0;"0";0.9166666666666666;0.08333333333333333;"1";-1.076;271.3270000000029
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;4.0;63.0;76.0;15.0;10.0;11.0;7.6;485.9583333333333;83900.0;"0";0.9166666666666666;0.08333333333333333;"1";-1.076;270.2510000000029
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;102.0;466.0;50.0;50.0;5.0;20.260869565;150.95833333333334;188547.0;"1";0.9166666666666666;0.08333333333333333;"1";1.571;271.8220000000029
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;-1.0;89.0;161.0;20.0;15.0;19.0;13.416666667;119.95833333333333;8232.0;"1";0.9166666666666666;0.08333333333333333;"1";1.571;273.3930000000029
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;174.0;750.0;25.0;20.0;2.0;19.736842105;273.0;4544.0;"1";0.9166666666666666;0.08333333333333333;"1";1.571;274.96400000000295
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;88.0;122.0;20.0;11.0;2.0;9.3846153846;211.95833333333334;1249.0;"1";0.9166666666666666;0.08333333333333333;"1";1.571;276.535000000003
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;7.0;36.0;68.0;15.0;6.0;3.0;6.8;670.0;179273.0;"0";0.9166666666666666;0.08333333333333333;"1";-1.076;275.45900000000296
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;3.0;54.0;78.0;15.0;12.0;12.0;7.8;516.9583333333334;28819.0;"0";0.9166666666666666;0.08333333333333333;"1";-1.076;274.38300000000294
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;5.0;-1.0;78.0;146.0;25.0;20.0;0.0;3.65;150.95833333333334;188588.0;"0";0.9166666666666666;0.08333333333333333;"1";-1.076;273.3070000000029
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;68.0;108.0;20.0;5.0;2.0;7.7142857143;365.0;107636.0;"0";0.9166666666666666;0.08333333333333333;"1";-1.076;272.2310000000029
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;8.0;23.0;20.0;15.0;0.0;1.0;10.0;211.95833333333334;3675.0;"0";0.9166666666666666;0.08333333333333333;"1";-1.076;271.1550000000029
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;119.0;466.0;34.0;12.0;12.0;11.365853659;516.9583333333334;10989.0;"0";0.9166666666666666;0.08333333333333333;"1";-1.076;270.07900000000285
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;-1.0;137.0;1090.0;100.0;50.0;8.0;45.416666667;273.0;14100.0;"0";0.9166666666666666;0.08333333333333333;"1";-1.076;269.0030000000028
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;9.0;85.0;190.0;20.0;12.0;9.0;11.176470588;425.9583333333333;185171.0;"0";0.9166666666666666;0.08333333333333333;"1";-1.076;267.9270000000028
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;6.0;82.0;319.0;15.0;14.0;3.0;9.6666666667;791.9583333333334;105735.0;"0";0.9166666666666666;0.08333333333333333;"1";-1.076;266.8510000000028
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;77.0;203.0;15.0;9.0;2.0;6.5483870968;731.0;149956.0;"1";0.9166666666666666;0.08333333333333333;"1";1.571;268.4220000000028
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;-1.0;36.0;90.0;15.0;5.0;4.0;7.5;547.9583333333334;34433.0;"0";0.9166666666666666;0.08333333333333333;"1";-1.076;267.3460000000028
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;3.0;37.0;111.0;15.0;5.0;4.0;7.4;547.9583333333334;123329.0;"0";0.9166666666666666;0.08333333333333333;"1";-1.076;266.27000000000277
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;6.0;103.0;260.0;25.0;15.0;2.0;13.0;181.95833333333334;162598.0;"1";0.9166666666666666;0.08333333333333333;"1";1.571;267.8410000000028
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;-1.0;84.0;291.0;15.0;8.0;0.0;8.8181818182;577.9583333333334;173223.0;"1";0.9166666666666666;0.08333333333333333;"1";1.571;269.4120000000028
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;7.0;80.0;214.0;20.0;4.0;6.0;11.263157895;456.9583333333333;17242.0;"0";0.9166666666666666;0.08333333333333333;"1";-1.076;268.3360000000028
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;9.0;27.0;67.0;15.0;5.0;1.0;9.5714285714;485.9583333333333;116923.0;"0";0.9166666666666666;0.08333333333333333;"1";-1.076;267.2600000000028
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7.0;9.0;97.0;196.0;20.0;10.0;19.0;8.1666666667;791.9583333333334;178630.0;"0";0.9166666666666666;0.08333333333333333;"1";-1.076;266.18400000000275
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;-1.0;51.0;100.0;20.0;10.0;1.0;6.25;516.9583333333334;82871.0;"0";0.9166666666666666;0.08333333333333333;"1";-1.076;265.10800000000273
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;9.0;22.0;56.0;15.0;5.0;3.0;9.3333333333;335.0;187167.0;"0";0.9166666666666666;0.08333333333333333;"1";-1.076;264.0320000000027
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;7.0;23.0;70.0;25.0;0.0;3.0;17.5;243.0;186504.0;"0";0.9166666666666666;0.08333333333333333;"1";-1.076;262.9560000000027
